listing_id,reviewer_id,compound,score,adjusted_score,rating
2183058,26529618,0.9377,4,5,5
The condo has everything you should need:  TV, refrigerator,0,2,3,3
4737304,35642043,0.8,4,5,5
4737304,33813076,0.4754,3,3.9508,4
11454147,66260545,0,2,3,3
11454147,16640471,0.6114,4,5,5
11454147,20215182,0.8439,4,5,5
57800,6491313,0.8402,4,5,5
57800,3716329,0.4754,3,3.9508,4
57800,6493512,0.636,4,5,5
57800,9453303,0.5994,4,4.1988,4
57800,5280497,0.5719,4,4.1438,4
57800,10297846,0.82,4,5,5
Jim and Afiyah's charming house is set in a quiet residential neighborhood and has a wonderful view of the water. Although I had a rental car and didn't use public transportation, breakfast cereals,0.5563,4,4.1126,4
57800,11971698,0.5719,4,4.1438,4
57800,17496781,0.96,4,5,5
57800,19651367,0.25,3,3.5,4
57800,21974081,0.6808,4,5,5
57800,15651660,0.5859,4,4.1718,4
I went there during the big snow, and Jim is super awesome as well,0,2,3,3
57800,28689565,0.7876,4,5,5
57800,22093025,0.807,4,5,5
57800,31699717,0.9041,4,5,5
57800,12847512,0.945,4,5,5
57800,38912062,0.8442,4,5,5
57800,2172140,0.8555,4,5,5
57800,24773645,0.903,4,5,5
57800,23925309,0,2,3,3
57800,44397955,0.807,4,5,5
57800,24164823,0.8519,4,5,5
57800,1723683,0.8176,4,5,5
57800,32381565,0.6588,4,5,5
57800,75658838,0.886,4,5,5
57800,35868568,0.4927,3,3.9854,4
57800,79233894,0.8126,4,5,5
12736032,6251390,0,2,3,3
526970,3045440,0.8169,4,5,5
526970,453386,0.5562,4,4.1124,4
526970,496414,0.636,4,5,5
526970,11262740,0.8951,4,5,5
526970,27122500,0.7906,4,5,5
526970,6549674,0.8777,4,5,5
526970,39251507,0.8316,4,5,5
526970,25227007,0.9059,4,5,5
526970,46450183,0.8464,4,5,5
The apartment is good; entrance is on the lower level (not in the main front entrance, new and old,0.6249,4,5,5
526970,388455,0.9168,4,5,5
526970,41045668,0.8588,4,5,5
526970,35089208,0.7096,4,5,5
526970,3510759,0,2,3,3
526970,3579350,0.4753,3,3.9506,4
8704828,17296937,0.7178,4,5,5
8704828,42963862,0.6666,4,5,5
8704828,45731558,0.9358,4,5,5
"My other annoyance.... if you """"choose"""" (I didn't get an option while booking) for the self clean option", run the dishwasher and have to remove your own trash. Never had to do this before,0,2,3,3
So, but it appears the hosts are somewhat busy for their guests. I'm speculating that due to the fact that the hosts,0,2,3,3
11842312,583467,0.8481,4,5,5
826706,43568570,0.6956,4,5,5
12463075,40231470,0,2,3,3
118905,2032194,0.6808,4,5,5
118905,621253,0,2,3,3
54487,241342,0.8588,4,5,5
13450030,58250639,0.9273,4,5,5
13450030,14291402,0.796,4,5,5
13450030,17335515,0.8354,4,5,5
13450030,64808812,0.9077,4,5,5
13450030,2189707,0.6996,4,5,5
13450030,30920474,0.9344,4,5,5
1066767,41442448,0.8155,4,5,5
1066767,1283811,0.5719,4,4.1438,4
1551467,5784878,0,2,3,3
5495547,30793248,0.5859,4,4.1718,4
7853079,6283404,0,2,3,3
7853079,22375401,0,2,3,3
8482847,831572,0.9402,4,5,5
8482847,7142506,0.8588,4,5,5
8482847,38486240,0.6486,4,5,5
8482847,80419745,0.8217,4,5,5
8482847,47836294,0.7064,4,5,5
7479725,39145744,0.8428,4,5,5
7479725,33233097,0.6588,4,5,5
831744,4308590,0,2,3,3
831744,3688296,0.7269,4,5,5
831744,16770572,0.8625,4,5,5
6677469,40067102,0.9712,4,5,5
6677469,36370326,0.9538,4,5,5
6677469,25862091,0,2,3,3
6677469,36290216,0.9668,4,5,5
6677469,31611096,0.8923,4,5,5
9239190,65621995,0.9115,4,5,5
9239190,70485573,0.6249,4,5,5
9239190,64317570,0,2,3,3
7348110,27296502,0.5719,4,4.1438,4
7348110,19572813,0.8832,4,5,5
6954861,8895407,0.9507,4,5,5
6954861,5188532,0.9677,4,5,5
6954861,19691699,0.9313,4,5,5
6954861,27208866,0.8402,4,5,5
6954861,1155800,0.8795,4,5,5
12143408,36571640,0.8716,4,5,5
11589644,8329919,0,2,3,3
11589644,86820974,0,2,3,3
4687499,25863059,0,2,3,3
4687499,10825332,0.9391,4,5,5
4687499,6834149,0,2,3,3
1252289,14343091,0.9298,4,5,5
1252289,18909540,0.8615,4,5,5
1252289,3306678,0.923,4,5,5
1252289,38029925,0.6808,4,5,5
1252289,67931418,0.9319,4,5,5
1252289,4171272,0.902,4,5,5
4350898,49959317,0,2,3,3
9896713,50932153,0.8631,4,5,5
9896713,50450275,0.9658,4,5,5
9896713,6108607,0.8439,4,5,5
9896713,53619719,0.8472,4,5,5
9896713,59751801,0.9324,4,5,5
9896713,13199424,0,2,3,3
9896713,37872275,0.2609,3,3.5218,4
9896713,84800094,0.9184,4,5,5
9896713,15665364,0.9296,4,5,5
2701124,6734972,0,2,3,3
2701124,61851470,0.9476,4,5,5
2701124,31760712,0,2,3,3
2701124,83191178,0,2,3,3
2701124,60768599,0.9115,4,5,5
2701124,90175388,0.6865,4,5,5
3303497,4330810,0.8822,4,5,5
3303497,11077430,0.9489,4,5,5
4549374,24448525,0.8268,4,5,5
4549374,26717610,0.6249,4,5,5
4549374,8309019,0.9039,4,5,5
4549374,29600172,0.6219,4,5,5
4549374,26367313,0.4215,3,3.843,4
12752442,42418570,0.4754,3,3.9508,4
12752442,90625559,0.796,4,5,5
2848330,23407330,-0.079,2,2.842,3
2848330,11077180,0.9245,4,5,5
2848330,32838038,0.6046,4,5,5
2848330,2706189,0,2,3,3
3628320,19319320,0.7351,4,5,5
8751275,53488668,0.9497,4,5,5
8751275,3109156,0.9492,4,5,5
8751275,1827158,0.5719,4,4.1438,4
8751275,81667444,0.6588,4,5,5
8751275,79215280,0.7956,4,5,5
8116523,3916376,0.9061,4,5,5
8116523,8992000,0.9131,4,5,5
8116523,53095119,0.9378,4,5,5
8116523,33197331,0,2,3,3
8116523,3958436,0.9313,4,5,5
8116523,26917260,0.9345,4,5,5
8116523,52343000,0.6597,4,5,5
8116523,83432021,0.636,4,5,5
8116523,12154350,0.7964,4,5,5
3808557,14275108,0,2,3,3
3808557,40534827,0.9198,4,5,5
9858828,22936898,0,2,3,3
9858828,22260892,0,2,3,3
9858828,13790125,0.945,4,5,5
9858828,65679515,0.128,3,3.256,3
14842237,21317384,0,2,3,3
13190410,83474036,0.8122,4,5,5
11907764,70412504,0.8012,4,5,5
11907764,36143219,0.8439,4,5,5
11907764,68207562,0.7964,4,5,5
5649821,29989183,0,2,3,3
5649821,26818672,0,2,3,3
5649821,7074424,0.7086,4,5,5
5649821,36744184,0.3291,3,3.6582,4
5649821,15387872,0,2,3,3
8065282,44461711,0,2,3,3
8065282,50461254,0.8807,4,5,5
8065282,43610648,0.6249,4,5,5
8065282,5950253,0.7902,4,5,5
8065282,46330506,0.8953,4,5,5
8065282,305238,0.7713,4,5,5
13768853,20817127,0.9058,4,5,5
13768853,88370391,0,2,3,3
13768853,83786797,0.6249,4,5,5
4635390,26702126,0.8481,4,5,5
14151531,88814715,0.7425,4,5,5
14151531,89528106,0.5719,4,4.1438,4
10103725,21088157,0.7096,4,5,5
9676551,9771310,0.8904,4,5,5
9676551,51907367,0.6239,4,5,5
9676551,737774,0.9564,4,5,5
9676551,48155467,0.4754,3,3.9508,4
9676551,28471675,0.93,4,5,5
9676551,21408508,0.8169,4,5,5
9676551,13836341,0.8516,4,5,5
9676551,11968251,0.4563,3,3.9126,4
6686224,39395701,0.9246,4,5,5
6686224,29760264,0.9648,4,5,5
66288,278078,0.6249,4,5,5
66288,446426,0.8402,4,5,5
66288,688611,0.6249,4,5,5
66288,125651,0.4404,3,3.8808,4
66288,1310265,0.7906,4,5,5
66288,1907413,0.9166,4,5,5
66288,4682607,0.5859,4,4.1718,4
66288,265476,0.5267,4,4.0534,4
66288,8709110,0.6588,4,5,5
66288,8886973,0.388,3,3.776,4
66288,10309714,0.4754,3,3.9508,4
The apartment itself is a bit older than what is shown in the pictures, but two of us stayed here no problem and loved it.  OMG,0.4215,3,3.843,4
66288,8359476,0.8481,4,5,5
66288,9600380,0.9311,4,5,5
66288,1426625,0.7269,4,5,5
66288,1805754,0.8858,4,5,5
66288,18746449,0.9431,4,5,5
66288,6996620,0.9523,4,5,5
66288,13564662,0.9053,4,5,5
66288,28511911,0.6588,4,5,5
66288,2506291,0,2,3,3
66288,1275751,0.5719,4,4.1438,4
66288,10639257,0.765,4,5,5
66288,18601120,0.6249,4,5,5
66288,30247975,0.7985,4,5,5
66288,63905802,0.8519,4,5,5
66288,37480246,0,2,3,3
66288,29700099,0.7184,4,5,5
8921130,9309676,0,2,3,3
8921130,30870893,0.9412,4,5,5
4287989,34051022,0,2,3,3
3068453,7073966,0.8605,4,5,5
3068453,1475879,0.4215,3,3.843,4
3068453,23912675,0,2,3,3
3068453,56119078,0.9179,4,5,5
Price reflected the age of the building and location. Being cheaper than a standard hotel in Boston, wafting smell of bacon from the pizza shop below,-0.1326,2,2.7348,3
3068453,58699683,0.6588,4,5,5
10051003,36313388,0,2,3,3
8036024,18008432,0.8979,4,5,5
8036024,24834849,0.9441,4,5,5
8036024,73098662,0.6588,4,5,5
1658983,3427730,0.8169,4,5,5
1658983,21446454,0.6588,4,5,5
1658983,41562339,0.9637,4,5,5
13685592,4446168,0,2,3,3
8238311,19637635,0.8766,4,5,5
8238311,51924995,0.865,4,5,5
8238311,13636588,0.5719,4,4.1438,4
8238311,34140768,0.8807,4,5,5
8238311,53066801,0.6892,4,5,5
8238311,48472146,0.4576,3,3.9152,4
8238311,9397127,0.6249,4,5,5
3289921,14414100,0.969,4,5,5
14780153,92285135,0.854,4,5,5
1584362,6807383,0.9686,4,5,5
1584362,3275532,0.6239,4,5,5
1584362,141069,0.8439,4,5,5
1584362,16406457,0.9662,4,5,5
1584362,8442170,0.8268,4,5,5
1584362,8997592,0.8313,4,5,5
1584362,24257060,0.8896,4,5,5
1584362,27014875,0.8516,4,5,5
1584362,16095189,0.6588,4,5,5
1584362,27033560,0.6115,4,5,5
1584362,36231919,0.923,4,5,5
1584362,40087354,0.8268,4,5,5
1584362,45048074,0.8746,4,5,5
1584362,2836139,0.7845,4,5,5
1584362,8444265,0.875,4,5,5
1584362,9672989,0.5244,4,4.0488,4
1584362,49669165,0.8225,4,5,5
1584362,46023859,0.9213,4,5,5
1584362,58609819,0.8169,4,5,5
1584362,62250933,0.7269,4,5,5
12308161,40013131,0.8777,4,5,5
12308161,64088711,0.9764,4,5,5
12308161,264982,0.4404,3,3.8808,4
We're Asian, you're good.  The house is clean,0,2,3,3
12308161,67019392,0.8622,4,5,5
12308161,70288236,0.8858,4,5,5
4405982,6279611,0.9254,4,5,5
4405982,34182749,0.5551,4,4.1102,4
4405982,44855158,0.7506,4,5,5
4787359,515414,0.8955,4,5,5
4787359,34694589,0.7178,4,5,5
4787359,5736138,0.9642,4,5,5
4787359,1096032,0.8402,4,5,5
4787359,23990098,0,2,3,3
4787359,40873992,0,2,3,3
14109809,15169401,0.8396,4,5,5
7395978,37691842,0,2,3,3
7395978,2032545,0.8316,4,5,5
4160585,14791530,0.9663,4,5,5
4160585,103050,0.9217,4,5,5
4160585,44303887,0.8316,4,5,5
4160585,11822829,0.7845,4,5,5
2441095,12188907,0.4215,3,3.843,4
2441095,21113544,0.4939,3,3.9878,4
2441095,30245926,0,2,3,3
2441095,18389342,0,2,3,3
2441095,4631179,0.9868,4,5,5
2441095,33192946,0.4932,3,3.9864,4
5163162,8073015,0.9493,4,5,5
5163162,3448332,0.9001,4,5,5
5163162,38714769,0.8772,4,5,5
5163162,85440408,0.4754,3,3.9508,4
7918592,59174508,0,2,3,3
7053454,32684920,0.4754,3,3.9508,4
3897995,6912170,0.7506,4,5,5
3897995,660403,0.7778,4,5,5
3897995,18021816,-0.5255,1,1.949,2
3897995,23435647,0,2,3,3
3897995,41944111,0.6588,4,5,5
3897995,16427912,0.9568,4,5,5
3897995,39441871,0.8879,4,5,5
3897995,49257402,0.6997,4,5,5
3897995,67365883,0.4754,3,3.9508,4
3897995,26426657,0.4389,3,3.8778,4
3897995,67487762,0.9313,4,5,5
6134145,22449090,0.7506,4,5,5
6134145,5593612,0.9457,4,5,5
6134145,34307211,0.923,4,5,5
6134145,55206119,0.6369,4,5,5
6134145,34480767,0.6249,4,5,5
6134145,48896613,0.9041,4,5,5
4053612,71820507,0.8885,4,5,5
10264774,94266,0.886,4,5,5
10264774,43390724,0.8012,4,5,5
1937433,60270683,0.6249,4,5,5
4358181,25071320,0.8803,4,5,5
4358181,1574176,0.6249,4,5,5
22354,1195757,0.8779,4,5,5
22354,1270766,0.9347,4,5,5
22354,2075948,0.6588,4,5,5
Robert is quite an accomodating host, chinatown,0.25,3,3.5,4
22354,3042054,0.9432,4,5,5
22354,5406985,0.8221,4,5,5
22354,9588370,0.9201,4,5,5
But I was not prepared for the wondrous, nautical. After settling in,0,2,3,3
22354,9543998,0.8689,4,5,5
22354,6182548,0.5719,4,4.1438,4
22354,3463232,0.8934,4,5,5
22354,5280692,0.9313,4,5,5
22354,17972845,0.8622,4,5,5
22354,4797029,0.8402,4,5,5
22354,9650555,0.9201,4,5,5
2. Pack lightly or in smaller bags. You will have several flights of stairs to climb to your room, the halls are narrow,0.2023,3,3.4046,3
22354,9281701,0.8677,4,5,5
22354,34485041,0.7233,4,5,5
22354,34929400,0.908,4,5,5
22354,36310826,0.8588,4,5,5
22354,19863230,0.8479,4,5,5
22354,807786,0.8588,4,5,5
22354,37537746,0.8625,4,5,5
22354,15655596,0.8625,4,5,5
22354,37323407,0.9245,4,5,5
22354,59676396,0,2,3,3
22354,5418757,0.8923,4,5,5
Main issue with this unit was fluctuations with A/C at night, so opening the windows doesn't help much and the area can be noisy at night especially on the weekends. We were not especially bothered by the noise because we have late schedules,0,2,3,3
5215982,42065671,0.7939,4,5,5
5215982,18018076,0.9685,4,5,5
5215982,2101331,0.7717,4,5,5
5215982,42416391,0,2,3,3
6626933,34471900,0.4215,3,3.843,4
12585455,31335345,0,2,3,3
12585455,78467726,0.4389,3,3.8778,4
The apartment itself was clean & pleasant, brownstones,0,2,3,3
9232355,38794251,0.6249,4,5,5
9232355,36129629,0.9438,4,5,5
9232355,29891374,0,2,3,3
8782991,48022142,0.8244,4,5,5
8782991,33067981,0.8737,4,5,5
8782991,54413781,0.5509,4,4.1018,4
8782991,63677739,0,2,3,3
8782991,2748509,0,2,3,3
13032590,86226663,0.7089,4,5,5
13032590,35755793,0.5709,4,4.1418,4
5690640,52343000,0.9448,4,5,5
13709190,67673220,-0.0258,2,2.9484,3
13709190,80052595,0.6249,4,5,5
8153848,26290992,0.6478,4,5,5
8153848,22721743,0.8545,4,5,5
8153848,6201985,0.8706,4,5,5
8153848,39107557,0.4215,3,3.843,4
8153848,40751877,0.6808,4,5,5
8153848,77616138,0.4576,3,3.9152,4
8153848,90866182,0.2023,3,3.4046,3
8153848,32472769,0.8481,4,5,5
9570618,23154239,0.7964,4,5,5
9570618,68233074,0,2,3,3
9570618,34256233,0,2,3,3
9570618,46250621,0.915,4,5,5
9570618,43070489,0.5838,4,4.1676,4
9570618,2463476,0.9564,4,5,5
9958026,65716068,0.8074,4,5,5
9958026,31117510,0,2,3,3
4105704,20964585,0.7943,4,5,5
Helen met us friendly, which was very easy as she lives downstairs. Helen was extremely respectful and let us enjoy our privacy,0.7845,4,5,5
4105704,27863995,0.9651,4,5,5
4105704,25991880,0.9381,4,5,5
4105704,13852147,0.7836,4,5,5
14075290,86072809,0.931,4,5,5
14075290,26464305,0.8176,4,5,5
14075290,78740627,0.0854,3,3.1708,3
14075290,1673016,0.4019,3,3.8038,4
14075290,25912197,0.7088,4,5,5
3903273,34420103,0,2,3,3
3903273,27327334,0.9234,4,5,5
1668313,13929970,0.5563,4,4.1126,4
1668313,16925779,0.4939,3,3.9878,4
1668313,7103770,0.862,4,5,5
5734770,29963357,0.9231,4,5,5
5734770,32819372,0,2,3,3
5734770,31164254,0,2,3,3
5734770,1244879,0.5983,4,4.1966,4
5734770,14760612,0.908,4,5,5
5734770,42318320,0.4118,3,3.8236,4
5734770,4126220,0.9403,4,5,5
5734770,8609681,0.5859,4,4.1718,4
5734770,1223231,0.9548,4,5,5
5734770,5476718,0.4754,3,3.9508,4
5734770,87313895,0.7906,4,5,5
5734770,54965016,0.6588,4,5,5
6089865,14379579,0.9273,4,5,5
6089865,36656990,0.9499,4,5,5
6089865,19900271,0,2,3,3
6089865,9285386,0.9184,4,5,5
6089865,31431298,0.7644,4,5,5
6089865,56425530,0.9838,4,5,5
6089865,46332085,0.6249,4,5,5
6089865,29652442,0.9256,4,5,5
6089865,25486141,0.9287,4,5,5
6089865,76369057,0.9381,4,5,5
6089865,25650734,0.9584,4,5,5
4603588,26759990,0,2,3,3
4603588,5446679,0,2,3,3
9834727,20442813,0.9595,4,5,5
1147871,6341759,0.4215,3,3.843,4
1147871,4841106,0.8176,4,5,5
1147871,6767463,0.875,4,5,5
1147871,7881373,-0.496,2,2.008,2
1147871,10403777,0.5267,4,4.0534,4
1147871,5976177,0.8347,4,5,5
1147871,11842160,0,2,3,3
1147871,18313399,0.6249,4,5,5
1147871,18744681,0.7708,4,5,5
1147871,23758019,0.9178,4,5,5
1147871,13771761,0.9174,4,5,5
1147871,23684661,0.6361,4,5,5
1147871,17999251,0.8741,4,5,5
1147871,25751378,-0.2359,2,2.5282,3
1147871,33593838,0.8689,4,5,5
1147871,37539466,0.8779,4,5,5
1147871,28545572,0.923,4,5,5
1147871,33132340,0.9438,4,5,5
1147871,14844807,0.8173,4,5,5
1147871,21023620,0.8271,4,5,5
1147871,48499776,0.836,4,5,5
1147871,11726768,0.4574,3,3.9148,4
1147871,24764954,0.6249,4,5,5
1147871,60282481,0.9193,4,5,5
1147871,68722482,0.6239,4,5,5
1147871,70428414,0.4215,3,3.843,4
1147871,68927694,0.7845,4,5,5
1147871,17674621,0.8402,4,5,5
1147871,22794784,0.6114,4,5,5
2021483,82186994,0.9039,4,5,5
14125957,12233769,0.6114,4,5,5
13622776,88401501,0,2,3,3
3589869,78571581,-0.4927,2,2.0146,2
3765014,19372217,0.7269,4,5,5
6261296,20076139,0.4865,3,3.973,4
6261296,41209014,0.8885,4,5,5
6261296,18413143,0.7397,4,5,5
6261296,52017935,0.8641,4,5,5
6261296,52183799,0.9516,4,5,5
6261296,67115887,0.7823,4,5,5
11036835,57276951,0.7708,4,5,5
9887664,30145389,0.8316,4,5,5
13752754,90533065,0,2,3,3
12828996,50997692,0,2,3,3
9448243,18308491,0.8588,4,5,5
6778788,6779173,0.945,4,5,5
6778788,29611714,0.9062,4,5,5
6778788,48848191,0.9615,4,5,5
6240901,33937306,0.8766,4,5,5
6240901,7705228,0.875,4,5,5
6240901,20864084,0,2,3,3
6240901,10704759,-0.5216,1,1.9568,2
6240901,39617740,0.4215,3,3.843,4
6240901,48724428,0.9319,4,5,5
This is NOT the Ritz, this may not be the fanciest,0.3612,3,3.7224,4
6240901,11393293,0.8126,4,5,5
6240901,13054676,0.8689,4,5,5
6240901,48176547,0,2,3,3
6240901,16614166,0.6249,4,5,5
6240901,42271217,0.7269,4,5,5
6240901,81120051,0,2,3,3
6240901,21337490,0,2,3,3
6240901,25630581,0.658,4,5,5
6240901,84555751,0.8976,4,5,5
8309711,8014355,0,2,3,3
8309711,55217752,0,2,3,3
8309711,14297465,0.9526,4,5,5
2294730,9159996,0.5106,4,4.0212,4
2294730,45092156,0,2,3,3
2294730,32161214,0.6297,4,5,5
2294730,51912398,-0.3252,2,2.3496,2
2294730,68869442,0.4754,3,3.9508,4
2294730,71253471,0.8779,4,5,5
6065674,34287690,0.9441,4,5,5
2395326,12349363,0,2,3,3
2395326,13738242,0.9163,4,5,5
2395326,12404439,0.9344,4,5,5
2395326,16294340,0.9611,4,5,5
2395326,28159907,0.8012,4,5,5
2395326,3147879,0.924,4,5,5
2395326,45232548,0.7506,4,5,5
2395326,2301435,0.9148,4,5,5
2395326,42059551,0.8516,4,5,5
2395326,30921156,0.765,4,5,5
2395326,48330268,0.891,4,5,5
2395326,2740032,0,2,3,3
2395326,64624083,0.5983,4,4.1966,4
2395326,69279553,0.9586,4,5,5
4662379,27609135,0,2,3,3
4662379,19615162,0.8847,4,5,5
4662379,13506075,0.8481,4,5,5
4662379,50564147,0.4215,3,3.843,4
4662379,4990351,0,2,3,3
11121872,41713368,0.658,4,5,5
11121872,76173442,0.9081,4,5,5
5582163,25100943,0.6239,4,5,5
5582163,60095842,0.4927,3,3.9854,4
5582163,21266987,0.9168,4,5,5
5582163,48780549,0,2,3,3
5582163,7274228,0.9641,4,5,5
2216767,6352200,0.924,4,5,5
2216767,19439342,0.6249,4,5,5
2216767,29118801,0.8481,4,5,5
13054720,13735216,0.8797,4,5,5
13054720,72818928,0.9001,4,5,5
13054720,72743164,0.8834,4,5,5
13054720,71994349,0.7906,4,5,5
13054720,5287246,0.6249,4,5,5
4293597,29582575,0.9184,4,5,5
4293597,38508526,0.5423,4,4.0846,4
4293597,37662589,0.7003,4,5,5
4293597,43728527,0.5244,4,4.0488,4
4293597,54964657,0.659,4,5,5
4293597,15214756,0.93,4,5,5
4293597,58100764,0.7959,4,5,5
4293597,40118344,0.891,4,5,5
4293597,7590838,0.6892,4,5,5
4293597,58067215,0.5574,4,4.1148,4
4293597,15147250,0.5413,4,4.0826,4
6323935,33757461,0.7163,4,5,5
6323935,283717,0.93,4,5,5
6323935,27665208,0.8316,4,5,5
6323935,8622723,0.6597,4,5,5
6323935,1368539,0.4201,3,3.8402,4
6323935,8582030,0.9442,4,5,5
6323935,33143828,0.902,4,5,5
6323935,4924455,0.5859,4,4.1718,4
The house was well-maintained, there were some small bread pieces left around the kitchen corner. And,0.4019,3,3.8038,4
6323935,12365191,0.5095,4,4.019,4
6323935,50302781,0.5244,4,4.0488,4
6323935,17106422,0.6114,4,5,5
6323935,17523341,0.4201,3,3.8402,4
6323935,59221603,0,2,3,3
6323935,12145426,0.836,4,5,5
990668,14538985,0.9455,4,5,5
990668,1879511,0.9641,4,5,5
990668,21503395,0.8513,4,5,5
990668,8716024,0.6082,4,5,5
990668,1540027,0.8591,4,5,5
990668,43217631,0.9796,4,5,5
990668,29479684,0.8951,4,5,5
It has, location and host. Just remember that you may,0.4215,3,3.843,4
990668,56868720,0.9059,4,5,5
990668,36005964,0.8617,4,5,5
14086516,81124580,0.6084,4,5,5
14086516,36693827,0.8306,4,5,5
4216208,43723004,0,2,3,3
1494726,31416492,0.8111,4,5,5
1494726,19199011,0.9022,4,5,5
4054079,28477303,0.9584,4,5,5
4054079,2733637,0.7184,4,5,5
4054079,36187961,0.8303,4,5,5
4054079,36187961,0.4201,3,3.8402,4
4054079,64566872,0.7959,4,5,5
4054079,49579168,0.9169,4,5,5
1827762,5546350,0,2,3,3
1827762,23457688,0.4588,3,3.9176,4
3866526,61606767,0.967,4,5,5
3866526,61663856,0.6239,4,5,5
His house is great! You can find everything what you need. The room,  the bus station was 1 min from the house and location is perfect and safe. There are lots of restaurants,0,2,3,3
3866526,61606767,0.636,4,5,5
6444148,2475596,0.6588,4,5,5
6444148,71629539,0.7845,4,5,5
6444148,34122767,0.9042,4,5,5
As for the home, comedy clubs,0,2,3,3
8011545,14863965,0.5106,4,4.0212,4
8011545,68110636,0.7089,4,5,5
8011545,38719541,0.8217,4,5,5
45987,250906,0.4019,3,3.8038,4
45987,280179,0,2,3,3
45987,210554,0.9599,4,5,5
45987,105353,0.5719,4,4.1438,4
45987,656924,0.8955,4,5,5
45987,405758,0.6249,4,5,5
45987,2116733,0.836,4,5,5
45987,264041,0,2,3,3
45987,2644832,0.9654,4,5,5
45987,2229682,0.7935,4,5,5
45987,4586037,0.961,4,5,5
45987,878582,0.6808,4,5,5
45987,6115097,0.9336,4,5,5
45987,4693062,0,2,3,3
45987,21534272,0.9366,4,5,5
45987,2790427,0.5859,4,4.1718,4
7071883,45237011,0.6808,4,5,5
10537553,29375693,0.6482,4,5,5
12049787,65274489,0,2,3,3
12049787,33945283,0,2,3,3
12049787,568628,0.8016,4,5,5
8471852,3770105,0.8165,4,5,5
8471852,48682244,0.6588,4,5,5
8471852,486605,0.5106,4,4.0212,4
8471852,14745782,0.5719,4,4.1438,4
8471852,86280116,0.7351,4,5,5
12351909,7041588,0.5574,4,4.1148,4
12351909,73211143,0.8481,4,5,5
6939126,35676223,0.8481,4,5,5
6939126,36473299,0.7316,4,5,5
6939126,62452479,0,2,3,3
6939126,27564046,0,2,3,3
14110129,30317527,0,2,3,3
2778656,17010543,0.9626,4,5,5
2778656,2610756,0.5093,4,4.0186,4
2778656,6722535,-0.3412,2,2.3176,2
12092499,44266892,0.7501,4,5,5
12092499,5243770,0.8906,4,5,5
1059604,59183577,0.9324,4,5,5
The houseboat was just as pictured.  It was clean, so I can't comment on those.) AC was great,0,2,3,3
50032,1138417,-0.4019,2,2.1962,2
50032,2467651,0.6249,4,5,5
50032,23230439,0,2,3,3
50032,40653376,0,2,3,3
14072256,61563493,0.6249,4,5,5
14072256,88491405,0.6705,4,5,5
14072256,73629353,0.8221,4,5,5
14072256,31399628,0.8858,4,5,5
11202183,72167705,0.9283,4,5,5
11202183,67998758,0.7959,4,5,5
11202183,82010354,0.9022,4,5,5
11202183,13883469,0.9794,4,5,5
3294775,31628627,0.7783,4,5,5
3294775,39118605,0.7579,4,5,5
3294775,40694296,0.8271,4,5,5
3294775,60772171,0.9427,4,5,5
3294775,63505350,0.8436,4,5,5
2930663,18973404,0.4019,3,3.8038,4
2930663,52667131,0.7841,4,5,5
2930663,6917311,0.8169,4,5,5
2930663,30824856,0.5719,4,4.1438,4
2930663,30824856,0.6114,4,5,5
2930663,30824856,0.9199,4,5,5
2930663,30824856,0.5994,4,4.1988,4
2930663,20917417,0.6249,4,5,5
2930663,25844000,0.9115,4,5,5
2930663,61606767,0.7712,4,5,5
3755609,7498274,0.8581,4,5,5
5064995,42298840,0.8104,4,5,5
It's close to a lot of things, liquor store,0,2,3,3
5064995,43153629,0.7964,4,5,5
5064995,14768883,0,2,3,3
6976,2643567,0.9442,4,5,5
6976,8541589,0,2,3,3
6976,2285894,0.8678,4,5,5
13330146,23859416,-0.2732,2,2.4536,2
13330146,53443638,0,2,3,3
7910223,6167254,0.7845,4,5,5
7910223,17065171,0.5053,4,4.0106,4
7910223,49075183,0.9297,4,5,5
7910223,15963192,0.9299,4,5,5
7910223,8957326,0.8798,4,5,5
7910223,83387382,0,2,3,3
12647606,24282205,0.8455,4,5,5
14532696,90001204,0.6697,4,5,5
1322461,7065501,0,2,3,3
1322461,7075954,0.9701,4,5,5
1322461,13923326,0.6679,4,5,5
1322461,18837352,0,2,3,3
She lives in the epicenter of the coolest spot in Boston. I loved that her building in Back Bay is a stone's throw from the esplanade on the Charles River, planned a smooth and easy check-in,0.5859,4,4.1718,4
1322461,989810,0.9259,4,5,5
8490356,2832008,0.9446,4,5,5
8490356,7804568,0,2,3,3
13813809,19028624,0,2,3,3
332225,588550,0.8478,4,5,5
332225,25132153,0.8678,4,5,5
332225,4623205,0.9531,4,5,5
332225,22570322,0.9332,4,5,5
332225,29920900,0.4019,3,3.8038,4
6763785,44555766,0.908,4,5,5
6763785,5689735,0,2,3,3
14653823,89184636,0,2,3,3
6291807,27883488,0.9574,4,5,5
1596470,6704874,0,2,3,3
8211468,43818347,0,2,3,3
8211468,38276727,0.9286,4,5,5
1550047,9068853,0.883,4,5,5
1550047,11744793,0.7906,4,5,5
1550047,11871778,0.5719,4,4.1438,4
1550047,8593248,0.7783,4,5,5
Also, but it was a Friday night,0,2,3,3
1550047,29611714,0.8316,4,5,5
1550047,26174963,0,2,3,3
1550047,38131036,0.679,4,5,5
1550047,16810514,0.5106,4,4.0212,4
1550047,19161375,0.9151,4,5,5
